Mouse,Mch,Rrs,Crs,Ers,Rn,G,H
2,0,0.698125934394529,0.035777748922188,27.9503331015839,0.343413127834102,5.17065675039781,23.483065264909
2,0,0.696585858326102,0.035548722596584,28.1304060162235,0.353988892964137,5.101811951445,23.745009375768
2,0,0.699805912279124,0.03597831129181,27.7945229805054,0.331416003306853,5.3341937572647,22.9918588537116
2,0,0.681521998239646,0.035664246323506,28.0392859259981,0.361786737495514,5.03266700675267,23.6085801941326
2,0,0.703656384091959,0.035896644968654,27.8577566475424,0.343308011546579,5.09903450057849,23.52852320857
2,0,0.691113039462659,0.035976275093551,27.7960961049929,0.332337870645336,5.29327323492793,23.3584871592996
2,3,0.922904352084113,0.035024624771138,28.5513408504533,0.601667560555537,6.09523956821816,23.7532732446997
2,3,1.2525305020666,0.029670489810087,33.7035217955873,0.561957808275584,8.73685760321477,24.3888278550844
2,3,1.30045917179667,0.027211490780366,36.7491810011938,0.520790328101093,8.44360010934246,25.3942528774649
2,3,1.09029774615983,0.028432316876035,35.1712456061881,0.508473573199212,7.21713334193977,26.9186132477293
2,3,0.980606855160348,0.028492408653872,35.0970678593052,0.481421345959339,6.97212914397962,27.6013792993032
2,3,0.951293070076774,0.028373699879085,35.2439055978425,0.435611184998087,6.95590300831115,27.5868238377651
2,3,0.963656893766809,0.029043996395679,34.4305234850112,0.46056336155923,6.54973622865502,27.0114641232588
2,3,0.898952690306727,0.029338874358263,34.0844705829131,0.437596710526334,6.568748559967,26.7717805104705
2,3,0.928544797127324,0.029012536153854,34.4678588144442,0.435944444374824,6.57952567298461,27.279125416534
2,3,0.917591217202893,0.028985643085141,34.4998383186689,0.444651282025647,6.52095642730106,27.1644777944831
2,3,0.913851827050686,0.029108072156759,34.3547313822288,0.417831272214988,6.78990782069085,27.0309175784255
2,3,0.889963583239381,0.02809531060356,35.5931284800713,0.4186845509569,6.73953085378306,28.7353722402062
2,6,0.964338246823676,0.033086654527201,30.2236661363838,0.578822091941453,5.79865564268934,24.4586995841018
2,6,0.947101016360254,0.0325232946928,30.7471924184047,0.54928586946008,6.2564664708044,25.1349745081443
2,6,0.996436591129688,0.031406669447609,31.8403707743721,0.487185208558,6.95732489769492,24.8646128113296
2,6,0.992999142324578,0.030190547022243,33.1229506793387,0.46493914166557,6.75613648422049,25.1443325254835
2,6,1.00898554473142,0.029905731869013,33.4384058674767,0.455515275600652,6.96442449747167,24.8919234355474
2,6,0.940269394031172,0.030829697886369,32.4362568743223,0.443565956261551,6.4022395656622,25.777107902928
2,6,0.903436840340438,0.030698559721419,32.5748181372261,0.459101341490684,6.31304133106078,25.5014376830644
2,6,0.966248902490132,0.029642920064208,33.7348681517866,0.441116063891166,6.78672905715719,25.5820086342677
2,6,0.95414669579752,0.029020962669891,34.4578507396483,0.452772536729567,6.51810152369924,25.9014575559344
2,6,0.935395476497997,0.029712919216234,33.6553938952471,0.425366516324539,6.78966996212277,26.5217502332395
2,6,0.915768293731595,0.029025665127573,34.4522682117649,0.424723927749192,7.091098276098,26.2770547973045
2,6,0.947905695843004,0.028165992873118,35.5038078900609,0.432570508544162,6.77244903553798,27.1080447705193
2,12,2.12188442387073,0.021522094518503,46.4638792074945,1.3405449739274,12.1077011636943,36.6646106957223
2,12,2.51760112005862,0.016841496960784,59.3771445809439,1.34608473568232,14.6036716208137,43.4639534299028
2,12,2.42103481219007,0.014991949196069,66.7024672323598,0.919524729781046,14.6941623669909,43.0400715413703
2,12,2.00332560273709,0.015467344458218,64.6523391718155,0.741522445671051,13.4178696521639,44.0519018837369
2,12,1.64137362322293,0.017453659808453,57.2945738014028,0.614107109147289,11.8989377477946,40.936125377564
2,12,1.51406936336864,0.018640432893695,53.6468227805078,0.552997426197127,11.4161283160885,38.3446389791954
2,12,1.46387359386458,0.018507709258206,54.0315382119281,0.571466639518667,10.9940216609427,39.4589996660945
2,12,1.45124736463636,0.018559931395508,53.879509503038,0.576233104536933,10.9016969285989,40.3925899831655
2,12,1.46336295852352,0.018112684135968,55.2099287158766,0.52050139201519,11.3306883995371,40.3913220283321
2,12,1.46600893753097,0.018064410667517,55.3574660366966,0.580936802523272,11.133842941429,41.0687514796135
2,12,1.47411988725403,0.017940464809441,55.7399159175504,0.575089534079513,11.3222639914249,41.1741287842836
2,12,1.24754852786945,0.02187695909786,45.7101919662061,0.560686848089669,9.10765393298142,34.9730923090069
2,25,2.7202258960235,0.022308121670758,44.8267234130621,1.93438589723839,12.9773762683473,32.2293343544004
2,25,2.72672689002655,0.015353104627885,65.133406189637,1.28681874268281,15.955084079215,41.5103993612826
2,25,2.56819400569451,0.014667373356437,68.1785331087329,1.04449985476205,15.7416509667884,43.1870034804172
2,25,2.20830271312091,0.015114172772893,66.1630652915049,0.894207155975499,14.5801607816383,43.461351924663
2,25,1.97044715090445,0.015845966348358,63.1075428292577,0.814326718633583,14.2776115977176,46.6141770135277
2,25,1.96558929115728,0.014702772411561,68.0143834106875,0.745600534232019,14.0382018590455,47.6494566692868
2,25,1.72299660247274,0.016439165663516,60.8303377719059,0.707707405320439,12.8427942660936,44.0660418653414
2,25,1.80166846330283,0.016216385296242,61.6660236996051,0.639671618710943,15.3367579294045,48.1494446327679
2,25,2.00831409552858,0.014375114853151,69.564661584656,0.616922077225562,15.3409017417567,47.9971858528977
2,25,2.01017675412206,0.013992914647708,71.4647394896947,0.615050724986551,15.1219393688084,48.9375817184278
2,25,1.68995273209316,0.016050610410091,62.302926458878,0.644329654874853,12.6987256990789,45.7116128447836
2,25,1.72472986318215,0.015912641988711,62.8431156001274,0.59477357437997,13.3592866583734,44.4814764961302
2,50,3.0491154384768,0.012801769969711,78.1141984558418,1.62054226384529,20.1947189234914,66.2509638775866
2,50,3.25508912730844,0.009559422716991,104.608827290651,1.18663318782467,21.0059791535399,65.5721427886737
2,50,3.1473603698997,0.009203393247367,108.655576603346,0.870354255987019,23.0070256731899,69.1589611053644
2,50,3.37812137372164,0.00886833866164,112.760691506457,0.79045110963716,23.7308521865908,75.3948380417114
2,50,3.22330993432996,0.008367163199808,119.514819553538,0.662496355989151,22.8202139456275,74.4425272257482
2,50,2.85276612458496,0.009241841145942,108.203547778902,0.649618969765275,20.4677094854545,69.2242467855784
2,50,2.35920702682819,0.011133527844085,89.8187900550557,0.693533703498278,16.5386633671482,60.3923659549368
2,50,2.325715844904,0.011054628873434,90.4598436952682,0.656276918132979,17.2699132404303,62.3934726960043
2,50,2.47817378405621,0.010494311278639,95.289721588067,0.734780723615028,17.4608310751915,66.2731152683605
2,50,2.29976723398918,0.011395986556122,87.7501912691204,0.672751887962195,17.1334981329316,58.9334842846127
2,50,2.36506563522272,0.011550380072593,86.5772376073429,0.761466964724028,15.7742208520808,60.8015103732735
2,50,2.2414174373025,0.01221148905484,81.8900950988963,0.675583989937816,18.7868393514372,60.0712437687665
3,0,0.645836044932487,0.041952693336231,23.8363718864361,0.366738467056781,4.36382331957321,19.64479932282
3,0,0.660834975282824,0.04143753022737,24.1327124110184,0.323833922315207,4.78863266761979,19.6211530163307
3,0,0.669534181412708,0.040682599459088,24.5805335277465,0.341601113625439,4.685738828504,19.851114385153
3,0,0.667602984452752,0.040494053553461,24.6949838864562,0.349616364859372,4.40955762636143,20.4051899608891
3,0,0.653751400102696,0.040469787792035,24.7097910455761,0.344739488503589,4.524113570127,20.1872901935858
3,0,0.661899614419375,0.040259843347352,24.8386460764948,0.301140903800604,4.78678433991161,19.9278263339739
3,0,0.651664709628384,0.04005582733504,24.9651565460298,0.339489692028749,4.60417479876898,20.2429588899076
3,0,0.647518298972154,0.040100712362238,24.9372128596321,0.313037697991528,4.59802534841872,20.4320595348375
3,0,0.654547209617046,0.039927354358392,25.0454861352418,0.325754379217711,4.56856715261565,20.5421653688958
3,0,0.663538636220044,0.039246538929756,25.4799538321029,0.330678738837646,4.7074268400925,20.56368165831
3,0,0.6512705330545,0.039444369384853,25.3521609191707,0.327258961831866,4.65532266992725,20.8177439200438
3,0,0.667363958717861,0.03912908556531,25.5564367414339,0.32355416924801,4.6507939909071,20.9616535615306
3,3,1.23261379944775,0.030105072111416,33.2169940101485,0.552182851522948,8.5362088918271,25.3311904086245
3,3,1.20585378461355,0.024728353842537,40.4394083960344,0.57680020911311,8.13208067342359,29.6048739851893
3,3,1.21638771531294,0.023694357264875,42.2041412147706,0.51113985429804,8.58295264306614,29.7204967247528
3,3,1.14125183568229,0.023693589746387,42.2055083549554,0.487260681056743,7.99219012790048,31.330487684115
3,3,1.04752883955759,0.02366167239963,42.2624395736143,0.422591894210061,8.16378180678675,30.8969299975498
3,3,1.0366574948565,0.02350643077485,42.5415499944778,0.423655468317093,7.81102433088864,31.2459381776118
3,3,1.03019843689727,0.023479625945636,42.5901163125577,0.418376456621364,7.89899206792486,31.8748187026783
3,3,0.995275762255136,0.023114855216827,43.2622220913609,0.408149907330503,7.70424658612397,32.5376867813541
3,3,1.00921038071051,0.022901760234336,43.6647659292455,0.414752491268857,7.6703299672592,33.0695965270256
3,3,1.00943314237269,0.022983800863452,43.5089046385783,0.421374544654456,7.60002979997601,33.5976250783104
3,3,1.01801037419352,0.022435219178296,44.5727760470202,0.39990103592827,7.79514940963846,34.3060727775021
3,3,1.01608272718033,0.022532490681758,44.3803578629491,0.414540806480445,7.63175789155489,34.1734241023028
3,6,1.16706203726032,0.026595075607294,37.6009459332289,0.674348567311998,7.76518407788017,28.3332597983965
3,6,1.27002577741732,0.025107839327977,39.8281981550571,0.669069320927278,8.40591754589536,29.1650907520768
3,6,1.4170844099265,0.023932301465072,41.784531314694,0.650393064810332,9.20951859089146,29.4837368411094
3,6,1.47658511909699,0.021964235852688,45.5285586399135,0.595888163616753,9.91579193645318,31.2304076482844
3,6,1.53267771831368,0.017868023443402,55.9658992595105,0.572240695477085,10.5311269971137,38.346589551802
3,6,1.45969124967518,0.017654385537082,56.6431495392224,0.532734380621973,10.451622301739,39.295644860428
3,6,1.50500468615991,0.018527777413,53.9730145558837,0.500070932295472,10.4577532611633,35.7624504005786
3,6,1.4167958827801,0.017938471878558,55.746108518603,0.448123878902041,10.908618540683,37.7048224320772
3,6,1.36544397714343,0.016690795599809,59.9132614152577,0.505547450186433,10.0558474217101,41.5563947556421
3,6,1.38218163306384,0.016615668260706,60.1841577666118,0.509674084884481,10.3858613752154,41.13447475233
3,6,1.46718663479797,0.016232085872884,61.6063768902642,0.506094804591304,10.6567881924313,42.509851032546
3,6,1.68944140977485,0.015315836164962,65.2918971729202,0.507750278135576,11.7855713400337,46.0566718790226
3,12,5.55269536879874,0.009105014208964,109.829592469558,2.80258522538032,33.2825135915394,101.598633546235
3,12,5.02642991877302,0.004742598247672,210.854883289115,2.24422859121537,25.7844743003546,107.485642000785
3,12,5.33779522290806,0.00464033644013,215.501615648373,2.07265188962859,30.2607620680082,107.004260444457
3,12,5.80854692870242,0.004807181754799,208.022090906321,1.63652475338327,30.7054902177357,122.575412566294
3,12,5.28783073563264,0.004894771822497,204.29961523516,1.37875639921879,34.4299740551838,120.044223002586
3,12,4.68069142867808,0.00605272382978,165.214873191445,1.13747624143082,32.2064155816493,94.980404298578
3,12,3.9729645632088,0.007186964307297,139.140805108026,0.801173517368661,25.709965534141,70.9608532490764
3,12,3.63325234443375,0.007767479416427,128.741892496699,0.784461394245485,24.5298476238894,67.1481874314471
3,12,3.55328795389597,0.008451056805879,118.32839643254,0.822060499593622,23.9128117415934,63.3977457469114
3,12,3.36485330128693,0.008373796930564,119.420139787488,1.01920292854822,21.1071591612978,65.0315339953073
3,12,3.12057191347494,0.008628272515913,115.898054698175,0.8668704235602,20.8709787096822,63.7084445080651
3,12,2.73733864374016,0.009188430812292,108.832511277363,0.853830084357396,18.1724046843032,62.7502608065318
3,25,2.93815644508945,0.012977783389874,77.054761199072,1.78836426128849,19.8645678944261,48.4054603435108
3,25,3.62159879193418,0.010644128603875,93.9485078784111,1.70280967201341,24.5982282817468,63.1377084850803
3,25,4.24072852161737,0.00763479735127,130.979245943399,1.40723308723085,25.7016480461814,62.3596375262458
3,25,5.07574866802719,0.006472250619124,154.505759873573,1.33595070660484,29.6290442789882,72.5506695626535
3,25,5.24809025754304,0.006321671496528,158.186011492248,1.32804408764647,30.093441726479,77.9143680883905
3,25,5.43363010504868,0.006032042618871,165.781322046967,1.40179795535927,22.2938152370961,64.0102433333634
3,25,3.88396630298415,0.007661305120487,130.526063676267,1.42936114169416,22.6349897882869,68.4541753963311
3,25,3.94991923159741,0.007741767125539,129.169475622838,1.33786087876778,22.7840008300645,66.0490633724887
3,25,3.63926929312606,0.008253273671121,121.164042275626,1.20545397538119,23.0353789249188,64.9163343752012
3,25,3.50434327435294,0.008352351367762,119.72676387391,1.18070762626899,21.6850161183012,63.9754724842813
3,25,3.51300918286143,0.008261051942809,121.049959124203,1.14091703256429,21.8979449147394,63.52892542102
3,25,3.51165917490652,0.008112087198546,123.272836635591,1.20525827646982,21.2147945515472,64.3403319349196
3,50,4.23761040510801,0.006648629233662,150.406943274402,2.08073210871836,26.170827037758,85.3965794520692
3,50,4.69884490757811,0.005804521037847,172.279503076954,2.02724870673786,25.8553018119333,87.0572424804967
3,50,5.23263929009199,0.004627423382985,216.102983720264,2.05097419398099,26.9429132449664,107.197876784215
3,50,5.31491955646865,0.004590455391281,217.843310687518,2.07350190049787,27.4137617861355,108.577099320923
3,50,5.34866389822571,0.004556254232156,219.47853413062,2.0929289953342,27.4631938170136,109.070983847201
3,50,5.49772194646768,0.004576272428662,218.518459202037,2.03202526591515,27.138346735997,108.202008554616
3,50,5.33836233359818,0.004601630265948,217.314286938694,1.95027877968471,28.2290367434335,112.161510692582
3,50,5.5794015501014,0.004598042277993,217.483863683942,1.96148613052012,29.1707610980885,109.73038602541
3,50,5.36839840218478,0.004735788018292,211.158100011551,1.9004802314003,28.4422718619195,108.585720564353
3,50,5.42769468584009,0.004899508164338,204.102119326723,1.69026773339931,30.9303023280865,103.593309626143
3,50,5.42464192292998,0.004810181254855,207.89237390807,1.67936766350084,29.7481642192356,106.560205490664
3,50,5.4129073395097,0.004913192683762,203.533641842488,1.78796309137644,29.7862803146209,102.698486617163
4,0,0.765171481484899,0.036663469618819,27.2751054495596,0.423625709367441,5.03705575464969,22.7226558815131
4,0,0.77589510592498,0.036109307203006,27.6936911134302,0.417532471684678,5.2249441602651,22.6828724231641
4,0,0.760718425711013,0.035996135333883,27.7807600933952,0.420902208902501,5.24402783081828,22.7585920728917
4,0,0.766784689612203,0.035689045350027,28.0198024405615,0.403554631981593,5.08215983970212,22.8809533102524
4,0,0.750107106374693,0.035975059629447,27.7970352321935,0.388279476837663,5.27490844091687,22.8830939536802
4,0,0.763119453378599,0.035642661289533,28.0562663903459,0.40160359331092,5.17233286762886,22.9511052147816
4,0,0.765146642962875,0.035154435205493,28.4459128458346,0.402385376926639,5.23119847670849,23.1670932772886
4,0,0.761078049055791,0.035143964094377,28.4543882788682,0.387461414652585,5.28334068805933,23.3626873409759
4,0,0.763643562524933,0.034822169108235,28.7173379949933,0.398289247110309,5.2708800948201,23.5816615119846
4,0,0.75314472804347,0.034924705662236,28.633025849128,0.388664171999079,5.29348975041701,23.2847773930213
4,0,0.753670545446813,0.034633788399783,28.8735378427808,0.389315174522087,5.3149816740056,23.6070918439563
4,0,0.770041549140424,0.034517009778735,28.9712233594487,0.39418676051237,5.28924123018231,23.6413723096978
4,3,1.24025948220642,0.031102505976462,32.1517501116086,0.762881156207282,7.82509238385937,24.7213975706752
4,3,1.49787765793223,0.022319664482436,44.803540877012,0.731508633963013,9.7149213327089,33.8533736117093
4,3,1.44855446206779,0.019617823131269,50.9740552409247,0.709071984483625,9.49281348103452,36.7447466024857
4,3,1.40878518095348,0.018151533876741,55.0917628664626,0.688793826928364,9.57273530842183,38.5825079651681
4,3,1.39961921984878,0.01784268117075,56.0453886066925,0.747020361310444,9.1872371077582,39.615759825074
4,3,1.39459951984424,0.017177117895773,58.2169841336482,0.744517318044317,9.02373919167066,40.8509849753053
4,3,1.38816138798668,0.017233541713037,58.0263776681212,0.676185296844748,9.11575146125903,40.6381954082188
4,3,1.34590869678577,0.017177656860212,58.2151575233927,0.646812389411713,8.82908390579929,40.6482370566332
4,3,1.30468775787978,0.017450537583815,57.3048248626741,0.660261997618667,8.48425292911891,41.1987661645656
4,3,1.30219860681435,0.017216169442707,58.0849301772899,0.644664000959106,8.63723792150013,41.6188768195605
4,3,1.24966202798109,0.018774059539337,53.2649850132169,0.617749366134704,8.38990419482053,39.2336897353578
4,3,1.26063105223183,0.018869089956242,52.996726515113,0.597656515352274,8.37573352354441,39.1523993365063
4,6,2.75906389722912,0.012890716091659,77.5752093901929,1.30849270093756,18.4316411034891,51.0576449282575
4,6,3.37012109852932,0.008702523106107,114.909203665119,1.10163134710145,20.9507939068241,60.7363776820659
4,6,3.49298884145685,0.008077428363857,123.801778852606,0.918772286766749,21.7965922819343,68.7455859952484
4,6,3.46735774461417,0.007394913369051,135.228088564937,0.902996687028233,20.7055611011808,69.6766275303102
4,6,2.86571077937972,0.009448456278274,105.8373950779,0.88680218407352,17.0615343382246,58.088050542
4,6,2.25868875472084,0.011095537565635,90.1263227747699,0.89272843898364,14.3360498647785,54.2957614712801
4,6,2.44791594863229,0.012161530176785,82.2264949774897,0.635692969262247,16.0757771919082,48.6726715729237
4,6,1.86683591881304,0.012537805685756,79.7587731907586,0.676239852689852,12.4465392403285,50.0663882552701
4,6,1.96093841050924,0.012655895692587,79.0145576646728,0.705319024993595,13.1680658120502,46.1267699926549
4,6,2.24672887093738,0.012343131620835,81.0167168850413,0.618729774039806,14.54334326874,48.2806030693728
4,6,2.16161977198512,0.010850252576065,92.163753146722,0.711977231399405,13.5370193961999,55.6790971369529
4,6,2.20763170032336,0.010774739042494,92.8096723323132,0.650381297195646,14.0025064744006,52.3044181978581
4,12,3.49037809898285,0.007730914996605,129.350794885106,1.63197306001454,25.2318826185034,81.6098350130632
4,12,4.46361537465999,0.005889014211306,169.807707048854,1.28745230341042,23.9361345411344,88.7862662818446
4,12,3.40361846206349,0.010419310615031,95.9756395550222,1.47475647425917,17.0792693524315,58.9056170311483
4,12,2.84072243245429,0.008638729534165,115.757762301173,1.02273709138275,17.5992154387028,64.9148117927194
4,12,2.46018159908451,0.011904438856452,84.0022794907338,0.905194009953799,15.7645095277316,48.9364305105536
4,12,2.94243509689987,0.00993218842336,100.682745571764,0.851438562122596,18.358506669967,56.6882962435055
4,12,2.19319800712786,0.013403037679712,74.6099521538847,0.774041691679895,14.0993286567196,46.4390720080513
4,12,2.0676924963697,0.013701917365058,72.982486564267,0.774706471913421,13.7716287865177,46.1020585077931
4,12,2.16627078513092,0.013226323224201,75.6068019092595,0.765082013473671,14.854814032642,48.1424742787935
4,12,2.01963604500523,0.013956619774309,71.6505870454976,0.672694044627243,14.1133103712698,44.8929253204086
4,12,2.07367696287134,0.013252370755126,75.4581967617551,0.625902688911272,15.0010124920568,48.6231014598414
4,12,2.14175248229328,0.012794243889419,78.1601483169316,0.613534731449082,14.8812148153026,48.9999753707979
4,25,4.07165857270915,0.006242133945178,160.20162476207,1.85095458359001,21.0081261496323,99.6589822468381
4,25,4.51247757555909,0.004900027224311,204.080498785501,1.44862720599074,23.6198581990572,101.769687191155
4,25,4.64539687990257,0.006312320451054,158.420347597049,1.43705076736053,22.1166048967391,111.953113752062
4,25,3.96660167282101,0.006361406786516,157.19793334387,1.24389239323573,21.8233494086675,81.4334082383539
4,25,4.32607643715816,0.005603892296616,178.447398177838,1.06797643335044,23.6811448356513,89.7074447576217
4,25,4.25173165477527,0.006496647430459,153.925545553181,1.03420534800869,23.0753667709356,77.4775360217744
4,25,4.08770107698478,0.006587532613912,151.801904993703,0.98481600230305,23.4787069806917,78.9337316447452
